bookId,CN01,CN02,CN03,CN04,CN05,CN06,CN07,CN08,DL40,ĐS01,ĐS02,ĐS03,ĐS04,DS05,DS06,DS07,DS08,GD01,GD02,GD03,GD04,GD05,GD06,GD07,GD08,GD09,GD10,GD11,GD12,GD13,GD14,GD15,GD16,GD17,GD18,GD19,GD20,GD21,GD22,GD23,GD24,GD25,GD26,GD27,GD28,GD29,GD30,GD31,GD32,GD33,GD34,GD35,GD36,GD37,GD38,GD39,GD41,GD42,GD43,GD44,GD45,GD46,GD47,GD48,GD49,GD50,GD51,GD52,GD53,GD54,GD55,GD56,GD57,GD58,GD59,KD01,KD02,KD03,KD04,KD05,KD06,KD07,KD08,LS01,LS02,LS03,LS04,LS05,LS06,LS07,LS08,LT01,LT02,LT03,LT04,LT05,LT06,LT07,LT08,MK01,MK02,MK03,MK04,MK05,MK06,MK07,MK08,SK01,SK02,SK03,SK04,SK05,SK06,SK07,SK08,TT01,TT02,TT03,TT04,TT05,TT06,TT07,TT08
GD16,0.0873236827881126,0.0,0.056595098997240925,0.11305797931486103,0.08982498622044532,0.0,0.06405765920881402,0.06062684060790892,0.0,0.0736417033288612,0.0,0.0,0.08187550561059076,0.08058868336360178,0.0,0.07511874834265216,0.1323877662636368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18633531812247245,0.0,0.0,0.0,0.2158674743886794,0.0,1.0000000000000002,0.0,0.09439187226587774,0.13860336796662173,0.0,0.15863712030849042,0.2736567508475756,0.0,0.06461893187012656,0.0,0.0,0.21180076780353538,0.0,0.10464364528053537,0.12958209983922148,0.0,0.0,0.12684799790570075,0.18195528278117137,0.0,0.14513694923382475,0.0,0.0,0.0848498632344247,0.0,0.1324968762569433,0.12596534482563784,0.08911167081664692,0.11269263954648133,0.08503165596783879,0.0,0.0,0.059408014347128335,0.1357751809453535,0.0,0.09292299581698531,0.0,0.107689030384584,0.10713387885642513,0.1367348889761807,0.06430587393509704,0.13413027895499777,0.12327890958856995,0.0,0.11969090250817178,0.0,0.0,0.0457223050739689,0.09661755599912508,0.0,0.0,0.0,0.0,0.0,0.0,0.030161005769036894,0.06069022541040508,0.22585716097821926,0.059161610799925844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22864744421988217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13481677158520977,0.0,0.0,0.0,0.0,0.03718931937215021,0.04465355604856194,0.0,0.0,0.0,0.0,0.0,0.0
GD17,0.0,0.0,0.0,0.0,0.0,0.051690577914413276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057236682507517664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18155968506249492,0.0,0.0,0.0,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15287753172766674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10190741299070474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09723261386012969,0.11116351634198571,0.0,0.0,0.0,0.15423491130394734,0.0,0.0,0.0,0.0,0.0,0.15568276835820688,0.05602297853488853,0.15775287173300423,0.0,0.09287330397350943,0.07920249449473535,0.024551293299799794,0.122233669995075,0.0,0.0,0.0902854400667229,0.0,0.0,0.0,0.0,0.0
GD18,0.07815072440450116,0.0,0.046655636434454056,0.06843184995117128,0.046722353804304305,0.0,0.04336935530144127,0.03312004884824388,0.0,0.06379334073062613,0.0,0.0,0.08015957887128523,0.06550514783410262,0.0,0.0653463790430606,0.06241787021493885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1163141178706809,0.0,0.0,0.0,0.058138204652622476,0.0,0.09439187226587774,0.0,0.9999999999999999,0.07675338035351544,0.0,0.07022009416235034,0.0832760099586424,0.0,0.05522893010508909,0.0,0.0,0.09433871326093649,0.0,0.045334490492976,0.09291205538951554,0.0,0.0,0.09753707985874695,0.10786760637350222,0.0,0.16516799689478603,0.0,0.0,0.08103086233745214,0.0,0.09783008451245165,0.10610226803934375,0.08530466887818451,0.16113752648643292,0.09316279513711444,0.0,0.0,0.04421163008875777,0.11022470491903244,0.0,0.08351192039334154,0.0,0.15682632022413737,0.11925364310302762,0.10518582075129464,0.0673670529983488,0.124667071260929,0.07726703216139853,0.0,0.09658558397539325,0.0,0.0,0.04418484103078771,0.05455639559863683,0.0,0.0,0.0,0.0,0.0,0.0,0.015217044451890874,0.030597662435600487,0.08340393776309188,0.03749835480035342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671568082407631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09197067486767732,0.0,0.0,0.0,0.0,0.028565364495201903,0.05814281443823277,0.0,0.0,0.0,0.0,0.0,0.0
GD19,0.05851794177453054,0.0,0.04452176591308793,0.06349060642811709,0.08480658724974947,0.0,0.020425261906604434,0.07506587198223139,0.0,0.07791836062202719,0.0,0.0,0.07354875553066044,0.03249878800792654,0.0,0.05000556208403645,0.09076038471943992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09868494668215817,0.0,0.0,0.0,0.09299091888579049,0.0,0.13860336796662173,0.0,0.07675338035351544,0.9999999999999998,0.0,0.08633311135321063,0.08544028570162755,0.0,0.05151549077096744,0.0,0.0,0.08466148051526277,0.0,0.06557560779446321,0.0966281107116809,0.0,0.0,0.08684825004989517,0.14437638011959616,0.0,0.06260749286058374,0.0,0.0,0.06840309211372465,0.0,0.15632306369049223,0.07063339524904097,0.08427853202331817,0.0748221212579707,0.08666022724869993,0.0,0.0,0.03564739092045483,0.0776828944418349,0.0,0.07428956062985652,0.0,0.09864810989627149,0.06404612350639635,0.06520591119009485,0.045130607197522606,0.1461537772173156,0.11498860724025767,0.0,0.08137964961609291,0.0,0.0,0.04711450655187466,0.06304529959696178,0.0,0.0,0.0,0.0,0.0,0.0,0.04166063104913002,0.09963977076318507,0.12862631388923296,0.054557063388628216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1268077553475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09802878308211774,0.0,0.0,0.0,0.0,0.06129600174223489,0.0592569659215525,0.0,0.0,0.0,0.0,0.0,0.0
GD20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051902223887175046,0.0,0.1772474997231998,0.20690296070535563,0.16452781942232575,0.05607467020572847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04861298248606956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02558602355727884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05976681646731924,0.0,0.0,0.06173389346169364,0.0
GD21,0.06697587589133512,0.0,0.03142184740667038,0.10286200424227053,0.1240652865591438,0.0,0.04193518899572668,0.0817454403441385,0.0,0.09906328372787607,0.0,0.0,0.10766967155819303,0.12232302216379329,0.0,0.10086912328243654,0.10761588536347753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11215365718056391,0.0,0.0,0.0,0.09750841348699972,0.0,0.15863712030849042,0.0,0.07022009416235034,0.08633311135321063,0.0,1.0000000000000002,0.1189516431744601,0.0,0.19911981035797965,0.0,0.0,0.14182726919844466,0.0,0.11549349275258172,0.13056906693469503,0.0,0.0,0.11238234992865063,0.1251931813200526,0.0,0.1434634868136901,0.0,0.0,0.12213668012646506,0.0,0.16291390424733387,0.11884763109911219,0.12045980658415908,0.10224552554447068,0.09840041657312663,0.0,0.0,0.06687717455174935,0.19749505335335174,0.0,0.1099086309227033,0.0,0.12907926971713216,0.1526233627975926,0.11725471159721669,0.05326502342803038,0.13208746705231256,0.1207911022665337,0.0,0.08821308231433725,0.0,0.0,0.024751307807162205,0.09835977861621731,0.0,0.0,0.0,0.0,0.0,0.0,0.0025061400266877124,0.08092542094569483,0.11486819826972855,0.07814795235756263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11867446443346902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15137811715152316,0.0,0.0,0.0,0.0,0.062090208562668676,0.06026599108054465,0.0,0.0,0.0,0.0,0.0,0.0
GD22,0.06314147315405892,0.0,0.10132095067054762,0.07215656855303038,0.11640757340060144,0.0,0.04162353566531273,0.06755157047716183,0.0,0.0521519116444475,0.0,0.0,0.04009609670181036,0.058947931342062755,0.0,0.11799166146939108,0.13722442959110548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16371867885304073,0.0,0.0,0.0,0.13324207850242237,0.0,0.2736567508475756,0.0,0.0832760099586424,0.08544028570162755,0.0,0.1189516431744601,1.0000000000000004,0.0,0.08640541913837745,0.0,0.0,0.19813746082225295,0.0,0.06537493914025878,0.13693779473401013,0.0,0.0,0.13941722984339333,0.14896223178312779,0.0,0.11987301117190437,0.0,0.0,0.08303160421861577,0.0,0.1613668825213932,0.09146549503379679,0.08647897478730979,0.08034579037509058,0.05224038563130291,0.0,0.0,0.03772675320811499,0.07628541401013002,0.0,0.06180308147088739,0.0,0.11544259032521853,0.10970787400605339,0.10898562482591007,0.05910932156709695,0.12233364057756897,0.09500275282084586,0.0,0.11224897520442052,0.0,0.0,0.021099231046611953,0.05623604639463182,0.0,0.0,0.0,0.0,0.0,0.0,0.04001960560064714,0.09409508328189506,0.12244876471221626,0.08993851820097325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23402908375613296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1265360466026354,0.0,0.0,0.0,0.0,0.028340124527813322,0.06537472206352704,0.0,0.0,0.0,0.0,0.0,0.0
GD23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08864879304977424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11037028435862771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12693703469647677,0.0,0.078972118607755,0.09168910624946647,0.1052507683166859,0.0,0.0,0.061380055879301613,0.08466381864050572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD24,0.036805045718090526,0.0,0.04780878253410801,0.09404785444262528,0.12641783106072996,0.0,0.015356050207397574,0.07683682845311196,0.0,0.08520426300747554,0.0,0.0,0.07667919145555492,0.1099983694179348,0.0,0.04372897332788969,0.10454715103860256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056475495771268924,0.0,0.0,0.0,0.07468983065912788,0.0,0.06461893187012656,0.0,0.05522893010508909,0.05151549077096744,0.0,0.19911981035797965,0.08640541913837745,0.0,1.0000000000000027,0.0,0.0,0.08507261668983142,0.0,0.11162593879401193,0.14408420268883312,0.0,0.0,0.10822193908747542,0.0878004889331463,0.0,0.10672493191864992,0.0,0.0,0.08332292947726519,0.0,0.13842184998102322,0.08610768673786431,0.08822626246003426,0.09335630171855243,0.09450640330615018,0.0,0.0,0.05827898460207656,0.1761340416693999,0.0,0.07703943575777467,0.0,0.09851180631375638,0.18773068320536088,0.1004665101070805,0.08075676706860382,0.11817561549214078,0.08916077277117637,0.0,0.0923941276458341,0.0,0.0,0.010602959757162286,0.07160942238875548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07225129177625043,0.07966672647785283,0.18663818146950312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1514999333007283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08978973450296765,0.0,0.0,0.0,0.0,0.058073996418872925,0.0441545208226783,0.0,0.0,0.0,0.0,0.0,0.0
GD25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13037157441183428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.20225315823140458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352605040066058,0.0,0.15396206058235892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16048319716064863,0.036077732187614106,0.0,0.20798811282466254
GD26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09952770111916535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20225315823140458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13234517021210931,0.0,0.10961541347109267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09129300731960496,0.06180851551369491,0.0,0.20107762884710587
GD27,0.06487772579796462,0.0,0.06225141010496353,0.06684644357934368,0.07941964361265653,0.0,0.07978832092144146,0.042671665624479875,0.0,0.10053752935618453,0.0,0.0,0.09923693119126206,0.13357111404111027,0.0,0.09021617811675069,0.07577179362708074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21716708389993725,0.0,0.0,0.0,0.08460622100177553,0.0,0.21180076780353538,0.0,0.09433871326093649,0.08466148051526277,0.0,0.14182726919844466,0.19813746082225295,0.0,0.08507261668983142,0.0,0.0,1.0000000000000002,0.0,0.08849102309707316,0.13923257514713722,0.0,0.0,0.1430708848153739,0.13222763879477473,0.0,0.1329041095602155,0.0,0.0,0.13066216302798064,0.0,0.12957118224539926,0.1170515314885368,0.06993147176320823,0.09503739939783107,0.08691834175678781,0.0,0.0,0.05677198960883072,0.1306811461514154,0.0,0.0834655314364141,0.0,0.1390773665439559,0.11812720259343507,0.11445360509973082,0.05570630824714618,0.136909714980067,0.1568060347566519,0.0,0.11434381018442287,0.0,0.0,0.07480828300866088,0.0742419222181602,0.0,0.0,0.0,0.0,0.0,0.0,0.037673054924568176,0.11481539691096651,0.32755162592910686,0.060520035420234194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21221643731292955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15099983792319038,0.0,0.0,0.0,0.0,0.061755335045929095,0.050389912424063696,0.0,0.0,0.0,0.0,0.0,0.0
GD28,0.0,0.0,0.0,0.0,0.0,0.04942015172014932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16473884800119312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068799077462178,0.0,0.0,0.0,0.15287753172766674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21394349371966137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1629089440013162,0.07286187621435297,0.0,0.0,0.0,0.13081631130394228,0.0,0.0,0.0,0.0,0.0,0.21938417326738355,0.1027378585485246,0.13815225714391388,0.0,0.06616277507468121,0.06523770023202263,0.03145691100412703,0.12474149904805834,0.0,0.0,0.15257762234057892,0.0,0.0,0.0,0.0,0.0
GD29,0.05571364714705743,0.0,0.04010022916357077,0.08810957116700548,0.14113196872312062,0.0,0.0583422320623804,0.09421227759130921,0.0,0.07510441894756101,0.0,0.0,0.08425026117456448,0.07033978359505101,0.0,0.08340283283531477,0.07867851843720229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384340432095115,0.0,0.0,0.0,0.08028156852920068,0.0,0.10464364528053537,0.0,0.045334490492976,0.06557560779446321,0.0,0.11549349275258172,0.06537493914025878,0.0,0.11162593879401193,0.0,0.0,0.08849102309707316,0.0,1.0000000000000002,0.12989462868345333,0.0,0.0,0.08608938131105494,0.10966799935455057,0.0,0.1106136879855159,0.0,0.0,0.10863721395483358,0.0,0.15372389325038344,0.11245317563475754,0.06072068914032908,0.09238189427087368,0.09767653330234155,0.0,0.0,0.059659997551389586,0.14328078104013725,0.0,0.10114980335891041,0.0,0.14180630402959774,0.12323287451194531,0.11146738481367509,0.11993772145114637,0.1537144329075465,0.1438456125339362,0.0,0.09023427191105139,0.0,0.0,0.011564573812517697,0.10799734020354655,0.0,0.0,0.0,0.0,0.0,0.0,0.022396661677071304,0.037191604072240245,0.06592420666787496,0.056025353321293624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944627636595437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557268031165861,0.0,0.0,0.0,0.0,0.05960737296085521,0.06315931118713662,0.0,0.0,0.0,0.0,0.0,0.0
GD30,0.1349655232179235,0.0,0.1208583654397732,0.1043098477166923,0.12968461972524276,0.0,0.10964021202558705,0.1264675706474986,0.0,0.12740400464386878,0.0,0.0,0.12640669903116095,0.16980296602181394,0.0,0.10206735532416256,0.10064312004703263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13483119119774373,0.0,0.0,0.0,0.125478517853633,0.0,0.12958209983922148,0.0,0.09291205538951554,0.0966281107116809,0.0,0.13056906693469503,0.13693779473401013,0.0,0.14408420268883312,0.0,0.0,0.13923257514713722,0.0,0.12989462868345333,0.9999999999999998,0.0,0.0,0.2075273569076246,0.28143615459662014,0.0,0.22886349506567458,0.0,0.0,0.1861892398920278,0.0,0.18238166168244987,0.24635211047973263,0.14010749503328235,0.19777931825811287,0.18607094313062494,0.0,0.0,0.11833609166102035,0.19760683998705397,0.0,0.20495921400280362,0.0,0.2513835938073437,0.2540999821651037,0.18675016498650046,0.1252922222639018,0.19304685976591154,0.15542068107239176,0.0,0.21159969898822528,0.0,0.0,0.2415622525154212,0.15178003896868955,0.0,0.0,0.0,0.0,0.0,0.0,0.021584786728425724,0.10213348715527275,0.12508576417746564,0.0785523024202181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11508916126330533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21071447833442528,0.0,0.0,0.0,0.0,0.10542733728811364,0.09046885997194026,0.0,0.0,0.0,0.0,0.0,0.0
GD31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22593950213765263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11037028435862771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1887388146750332,0.0,0.0775605659003151,0.1279488325395736,0.14549689970373045,0.0,0.0,0.0649626283894529,0.12418414082835957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD32,0.0,0.06082307382715442,0.0,0.0,0.0,0.0,0.0,0.0,0.13101916119497112,0.0,0.031264764325457446,0.011459272101453817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375428633577001,0.04691171813617338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45042272669553135,0.30464893014296013,0.0,0.12742218829428312,0.0,0.0,0.0,0.0,0.0,0.0,0.12835895768748173,0.0,0.0,0.0,0.0,0.08078330470615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06065059001471844,0.13050450844236952,0.0,0.0,0.04586351458017729,0.1748752851440603,0.0,0.0,0.025356304542552055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08340050817272575,0.0,0.0,0.08889542390178368,0.1127247157290819,0.13584871685325778,0.1421777050786522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD33,0.08856848872934447,0.0,0.10657194938935602,0.13022084661857317,0.11419377432691036,0.0,0.04141442191123782,0.06498771584354496,0.0,0.0893686459519493,0.0,0.0,0.1149221102386257,0.08522126526589341,0.0,0.0788833479298021,0.06936481259006115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10394232855702154,0.0,0.0,0.0,0.09562397589811626,0.0,0.12684799790570075,0.0,0.09753707985874695,0.08684825004989517,0.0,0.11238234992865063,0.13941722984339333,0.0,0.10822193908747542,0.0,0.0,0.1430708848153739,0.0,0.08608938131105494,0.2075273569076246,0.0,0.0,0.9999999999999998,0.15833636742634852,0.0,0.15219123537716542,0.0,0.0,0.1764739887577764,0.0,0.1472698959505162,0.1977950366074471,0.11098811634972396,0.1582596206514571,0.1497741769375174,0.0,0.0,0.05737957508661403,0.16220829048420063,0.0,0.11217289768150414,0.0,0.17553263917978443,0.15477941081700625,0.20735453704326137,0.10615082142654375,0.1536200828295711,0.14133419412043935,0.0,0.12308697074564422,0.0,0.0,0.04309640745276528,0.0960255544805387,0.0,0.0,0.0,0.0,0.0,0.0,0.04025888273239537,0.07274797969816157,0.13836356830554272,0.07950237451938276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08331632426891895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1180880468071569,0.0,0.0,0.0,0.0,0.040417385322910906,0.09090172569000719,0.0,0.0,0.0,0.0,0.0,0.0
GD34,0.22587397082493477,0.0,0.17028676571234655,0.12021732907352745,0.14914939207944028,0.0,0.1036478598703902,0.204131274559376,0.0,0.0903749193265792,0.0,0.0,0.1256526516570927,0.09238929934232852,0.0,0.07658342987450535,0.13830761393657942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12468236127517653,0.0,0.0,0.0,0.16498590690695822,0.0,0.18195528278117137,0.0,0.10786760637350222,0.14437638011959616,0.0,0.1251931813200526,0.14896223178312779,0.0,0.0878004889331463,0.0,0.0,0.13222763879477473,0.0,0.10966799935455057,0.28143615459662014,0.0,0.0,0.15833636742634852,1.0,0.0,0.2341243601105632,0.0,0.0,0.1605031925573864,0.0,0.1831937866546647,0.18019655164360734,0.1999567066430691,0.17279417355860072,0.14214736102076453,0.0,0.0,0.09198228582230844,0.21751688251126636,0.0,0.13886473137169997,0.0,0.2634331883823554,0.18510773662675695,0.1452271945288852,0.13999738784915552,0.2987108789665119,0.11549088394298893,0.0,0.1565538372978183,0.0,0.0,0.06059698436769993,0.08753646298603189,0.0,0.0,0.0,0.0,0.0,0.0,0.01932409007492846,0.06997987279933265,0.1338991216186353,0.06747743701515746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12282665799556908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15594582275675178,0.0,0.0,0.0,0.0,0.07463133925372956,0.09554013969355032,0.0,0.0,0.0,0.0,0.0,0.0
GD35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07295858811273516,0.12553316597567296,0.0,0.1392333792798332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16178476683405493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033974372184698884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
